,ADF,ADL,AFD,AIB,AIZ,ASE,ASH,AVA,AVB,AVE,AVJ,AVM,AWB,AWC,Amphid sheath,Amphid socket,Anal muscle,Apoptotic germ cells,Arcade cells,BAG,Body wall muscle anterior,Body wall muscle middle,Body wall muscle posterior,CAN,Cephalic and inner labial socket,Cephalic sheath,Coelomocytes,DB_VB,DVB,Distal tip,Embryonic cells,Excretory cells,Excretory duct,Excretory gland,GLR,Glia_1,Glia_2,Glia_3,Glia_4,HSN,Hypodermis head,Hypodermis tail,I1,I2,I4,IL1,Intestinal-rectal valve,Intestine anterior,Intestine middle,Intestine posterior,M2,M3,M4,M5,Marginal cells,Mature sperm,Meiotic germ cells,Mitotic germ cells,NSM,OLL,OLQ,Oocytes,PDA,PDB,PHC,PLM_ALM,PLN,PVD_FLP,PVM,PVN,PVP,PVR,PVT,Phasmid sheath,Phasmid socket,RIA,RIC,RIF,RIH,RIM,RIV,RMD,RMD_LR,RME,RMF,Rectal gland,SAA,SAB,SIA,SIB,Seam cells (bus+),Seam cells (grd+),Seminal vesicle (male),Spermatheca bag distal,Spermatheca bag proximal,Spermatheca neck distal,Spermatheca neck proximal,Spermatheca-Uterine junction,Spermatids,Spermatocytes,Syncitial pachytene spermatocytes,URX_AQR_PQR,Unassigned sex-specific muscle,Unassigned sheath cells,Unassigned uterine cells,Uterine muscle,Uterine seam cells,Uterine toroid,Uterine-vulval cells,VC,VD_DD,Vulval cells,cat-4(+)ptps-1(+) intestine anterior,e1_e3 (pharyngeal epithelium),e2 (pharyngeal epithelium),g1A (pharyngeal gland),g1P (pharyngeal gland),g2 (pharyngeal gland),hmc,hyp4_to_hyp6,hyp7 (hypodermis),pm1_pm2 (pharyngeal muscle),pm3_pm4_pm5 (pharyngeal muscle),pm6_pm7 (pharyngeal muscle),sh2 (gonadal sheath distal),sh3_sh4 (gonadal sheath proximal),sh5 (gonadal sheath proximal),vm1 (vulval muscle),vm2 (vulval muscle)
LFQ intensity D5_1,0.0,0.0,0.016965985296391175,0.007234319223171302,0.0016014491612982538,0.00019971419408355948,0.017902071195919456,1.6693428602484398e-19,0.005405894567112,4.173357150621099e-19,0.00572531152530992,0.0,0.0016014491612982538,0.021811006225657542,0.0,0.0007820648588678916,0.04378301190734701,0.005772880172802779,0.0,0.0,0.00588495469868139,0.0,0.0034248469820094534,0.00953288924067674,0.000567031741062956,0.014132426953720962,0.0023746434365261217,0.0,0.0,0.01359020905147183,0.0,0.0,0.011662668744040726,0.0,0.008230905600377413,0.022460340880388827,0.0,0.0,0.0019258248186718567,0.00531265094548576,0.05545087720850274,0.005034199541132112,0.0,0.011687328164188554,0.0,1.6693428602484398e-19,0.006747217510814135,0.013471470148457548,0.021061718208153512,0.0388513842365945,0.0,0.0,0.0,0.0,0.014492660119652655,0.0,0.012597232709847134,0.030888354041670958,0.0,0.0006020906954619764,0.0006020906954619764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011204688295533276,0.0,0.007234173422045174,0.0,0.0,0.0,0.009624785488224008,0.007234319223171297,1.6693428602484398e-19,0.007125073875621595,0.0,4.173357150621099e-19,0.019551185805896234,0.0,0.019551185805896234,0.025036331159971094,0.0,0.0,0.0053473809160349915,0.0,0.0,0.0,0.0005342631153820076,0.0006974451367067134,0.03137060810265083,0.018124464937760053,0.0,0.00966317800829058,0.0,0.0,0.016319620429095842,0.0,0.011388296166774444,0.03348175294037967,0.030731657098035044,0.028374975396180082,0.0,0.024869680241115986,0.009366484969860095,0.0,0.0,0.03450261104934321,0.0,0.0,0.0,0.0,0.003352180406967364,0.0,0.01641542087209842,0.0,0.0,0.0,0.023451009903570737,0.009365736211337029,0.03720720495673705,0.02884446153409701,0.0,0.0536688606026775,0.026989790066235402
LFQ intensity D5_10,0.0,0.0,0.01101583688449608,0.007455805626157842,0.0016637265033447282,6.610679534810604e-05,0.01637776308576217,0.0,0.005669481592416306,2.488062812735993e-19,0.010963765876598497,0.0,0.0016637265033447282,0.02023631475259676,4.1467713545599886e-20,0.001914673811564469,0.040343837842562416,0.01943308489627841,0.0,0.0,0.008741944212849722,0.0,0.009614707234508038,0.009472161284722126,0.00033900689043356107,0.014042398277219058,0.005259558492719539,0.0,0.0,0.009304534774605954,0.0,0.0,0.011588373321538687,0.0,0.008928109352077941,0.02107110120830117,0.0,0.0,0.0019135566173100302,0.005665876635783233,0.05857055269550473,0.0006701087811129589,0.0,0.01574834360704005,0.0,4.1467713545599886e-20,0.01019746008454534,0.0,0.020927547437531776,0.04231211896371367,0.0,0.0,0.0,0.0,0.019719024065660454,0.0,0.008608190813051792,0.03761173791284653,2.488062812735993e-19,0.00010765855337137756,0.00010765855337137756,0.01271316789158554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00709137855488201,0.0,0.007455655361174647,2.488062812735993e-19,0.0,0.0,0.014689334747968266,0.007455805626157837,4.1467713545599886e-20,0.007343215615713761,1.1058056945493301e-19,0.0,0.018635991128352652,0.0,0.018635991128352656,0.01813375132071774,0.0,0.0,0.005608114863271347,0.00017373532583637706,0.0,0.0,0.0003194157651200906,0.0,0.029500531360997072,0.018195855742267873,0.0011979641020704573,0.006786070721116959,0.0,0.0,0.01658019316259089,0.0,0.013453024407943007,0.03693442044649306,0.029257529876906788,0.021614115941651954,0.0,0.023559367343541374,0.006384669623043258,0.0,0.0,0.030548690572527917,0.0,0.0,0.0033701588660747317,0.0,0.002056184054697047,0.0,0.01783829308667496,0.005674297771309847,0.0,0.0,0.02431109684242505,0.006654159470003763,0.0327496763766024,0.027381380966515934,0.0,0.04974865559862459,0.020622252396498578
LFQ intensity D5_11,0.0,0.0,0.015712521243383137,0.007992253179026104,0.00275291706876717,0.00030941897280283964,0.018694024822791103,0.0,0.005977589152002647,2.9549785662550816e-20,0.0008986533851444865,0.0,0.00275291706876717,0.022225380146592498,0.0,0.005400588684779824,0.044035856685516114,0.0,0.0,0.0,0.006487938366056823,0.0,0.0,0.010124756531977303,0.0007895556300148693,0.015009865162581144,0.004150198913331293,0.0,0.0,0.020008128169742498,0.0,0.0,0.012386767386603083,0.0,0.00837923602611983,0.02256385188561753,0.0012078178685584137,0.0,0.0020453932611628313,0.00597378828426685,0.053472126223388455,0.0,0.0,0.014104503221143235,0.0,0.0,0.010983963100826586,0.0,0.025606136825344013,0.04700868873311086,0.0,0.0,0.0,0.0,0.021722470022736133,0.0,0.016144043294681415,0.03598486198911856,2.9549785662550816e-20,0.003987050699315871,0.003987050699315871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015977367444846666,0.0,0.007992092102430244,2.9549785662550816e-20,0.0,0.0,0.008818302689942494,0.007992253179026099,0.0,0.007871562282023467,0.0,0.0,0.019963312424983958,0.0,0.019963312424983958,0.01906633666544907,0.0,0.0,0.0056788927168277045,0.005307330141557518,0.0,0.0,0.0007439274031968394,0.0,0.030761093516073208,0.01722312321997573,0.0,0.010922772368588178,0.0,0.0,0.007861970059495139,0.0,0.007716518630150944,0.03668030129277768,0.021100936468967203,0.023742736818281283,0.0,0.024721397875433843,0.011604905996969308,0.0,0.0,0.01753868325383884,0.0,0.0,0.0,0.0,0.0,0.0,0.01929110282935986,0.0,0.0,0.0,0.0352258300504365,0.004917518604475961,0.03490042492396933,0.031969156423565036,0.0,0.05070378139256932,0.024862744095218027
LFQ intensity D5_12,0.0,0.0,1.235597632163454e-19,0.007829081277734976,0.003434880763507947,0.00043683513332353434,0.01754865726118095,0.0,0.007115649622679234,1.235597632163454e-19,0.0018317024207567425,0.0,0.003434880763507947,0.021345792894257615,0.0,0.004382809149272565,0.04832016788880695,0.0,0.0,0.0,0.009539129608614678,0.0,0.012716912603850947,0.01058393903428293,0.0,0.01569059930397565,0.0031718999770964356,0.0,0.0,0.015883737213161955,0.0,0.0,0.013802206964898225,0.0,0.006014338000667392,0.024843733084681012,0.00047380703070636234,0.0,0.002138156854331069,0.0043225105170541294,0.05337179318162737,0.0,0.0,0.015151021683065823,0.0,0.0,0.004603074977410562,0.006188402378470981,0.020764351067991148,0.046429405614916264,0.0,0.0,0.0,0.0,0.015329326392961487,0.0,0.014888075581778935,0.031137378441378573,1.235597632163454e-19,8.998906558503615e-05,8.998906558503615e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012924689542215796,0.0,0.007828923489720424,1.235597632163454e-19,0.0,0.0,0.009899176770618202,0.007829081277734969,0.0,0.007710854437199436,0.0,0.0,0.020830900799403414,0.0,0.02083090079940341,0.024577181693707154,0.0,1.235597632163454e-19,0.007038629504354925,0.0009363275832403457,0.0,0.0,0.0,0.002917420987630669,0.034824685675436264,0.018471297222991484,0.0014738481613863752,0.008336320362354701,0.0,0.0,0.0049330834067816895,0.0,0.012629575169255197,0.042027179020836324,0.03257960542574635,0.023438454576565106,0.0,0.02698882593203768,0.007898507654965083,0.0,0.0,0.0,0.0,0.0,0.0010965646471958765,0.0,6.17798816081727e-19,0.0,0.017349438899965174,0.021967613749267086,0.0,0.0,0.02261485004439012,0.009746737789018398,0.04480203139864449,0.021577997554536682,0.0,0.059748186370085755,0.021266875234190952
LFQ intensity D5_2,0.0,0.0,0.0,0.009141354798093661,0.001662563920106711,0.0,0.01987865676651434,0.0,0.005369164807503257,0.0,0.0038097637003342857,0.0,0.001662563920106711,0.021760821222409066,0.0,0.0,0.046914698338897255,0.009739292074262555,0.0,0.0,0.007458094338752062,0.0,0.0,0.010121311352484176,0.0,0.002317104207426376,0.0,0.0,0.0,0.024528824444096483,0.0,0.0,0.018008483091094284,0.0,0.006371086343019122,0.02026018968272575,0.0,0.0,0.00821207481362078,0.005356779934165687,0.05880180442585989,0.0,7.384932668386856e-19,0.012993255486445537,0.0,0.0019789260238100913,0.005677736157871031,0.0110836591615399,0.02936107039873711,0.042379024292453354,0.0,0.0,0.0,0.0,0.005617099562749177,0.0,0.013967865200769694,0.031800982022189866,0.0,0.0008680375587527638,0.0008680375587527638,0.0,0.0,0.004120346356134643,0.0,0.0,0.0,0.0,0.0,0.0,0.013239197241231645,0.0,0.009141170562399494,0.0,0.0,0.0,0.00726665111281508,0.009141354798093655,0.0,0.0011669612105797153,2.363178453883794e-19,0.0,0.020846364554194443,0.0,0.02084636455419444,0.023819790836235363,0.0,0.0,0.005311048721031182,0.0,0.0,0.0,3.2493703740902167e-19,0.0,0.030772403700332997,0.020008027284212054,0.0,0.007531390677118162,0.0,0.0,0.016660131299016893,0.0,0.009374261749498167,0.039276975417734616,0.02786857502930116,0.027598686783097553,7.73813984708181e-07,0.02280240710195243,0.006853658956626484,0.0,0.0,0.027343387616865604,0.005816861283800076,0.0,0.00563287261913939,0.0,0.0,0.0,0.019701063577692433,0.0,0.0,0.0,0.029088299213666825,0.0,0.033735710064522945,0.030942963704570958,0.0,0.05952826327427052,0.026593711280142613
LFQ intensity D5_3,0.0,0.0,0.015816572490192707,0.0033291125951108716,0.0027968237489610936,0.000407056788603324,0.017152649612829522,0.0,0.007427459009996708,0.0,0.001631898121774491,0.0,0.0027968237489610936,0.02042483665388086,0.0,0.0012022011826046534,0.04891781395372384,0.010581392265172471,0.0,0.0,0.008022546292673806,0.0,0.021433465788802408,0.010065570595110797,0.0,0.0026629487863864057,0.004079100744302118,0.0,0.0006405975026425057,0.009630347077913054,0.0,0.0028771540228462486,0.012314358491613041,0.0,0.007497799151373678,0.021855188459674626,0.0,0.0,0.008645815656119618,0.00720681678123656,0.06123915584366511,0.0,0.0,0.01274383927318296,0.0,0.0,0.0019405430054005837,0.013469469594032883,0.026367583627925094,0.04060483946934229,0.0,0.0,0.0,0.0,0.02077101911355428,0.0,0.009668304075684702,0.026202179736271675,0.0,0.0008713516061815643,0.0008713516061815643,0.0,0.0,0.0033045060068750106,0.0,0.0,0.0,0.0,0.0,0.0,0.014012425988852164,0.0,0.0033290454998735146,0.0,0.0,0.0,0.011746143803389666,0.003329112595110869,0.0,0.003278839715069842,0.0,0.0,0.019465837194879883,0.0,0.019465837194879876,0.0188843183353004,0.0,0.0,0.006768854607202951,0.0005907903602466041,0.0,0.0,2.937704750898447e-19,0.0,0.031097855644136113,0.016865432815488173,0.0,0.010923900337621084,0.0,0.0,0.0,0.0,0.01009534517800098,0.035937871129900746,0.029585354484746758,0.027709011414544585,0.0,0.02319246864427068,0.007785125348386835,0.0,0.0,0.031079299594733455,0.0,0.0,0.0027920506314861172,0.0,0.0003895223670717883,0.0,0.018996795027302487,0.0,0.0,0.0,0.026776784960043404,0.0044313705183290485,0.03746252246199024,0.03123196382577208,0.0,0.05727324122249256,0.028032386618072846
LFQ intensity D5_4,0.0,0.0,0.017547596275970575,0.006803028991566583,0.0028840496233702817,0.0003010905969386944,0.01815374725492039,0.0,0.006095536431706378,0.0,0.005622724693515449,0.0,0.0028840496233702817,0.022611110292252247,0.0,0.002313871881233801,0.03900865779506443,0.014372961767057397,0.0,0.0,0.007935115798755488,0.0,0.008680756415922081,0.009238537791260505,0.0019027819920928411,0.0010089021341889962,0.009090527008034725,0.0,0.0,0.01749948929153205,0.0,0.0,0.014126503822266252,0.0029294647848022337,0.007817565030830082,0.016217033670683653,0.0,0.0,0.0051926785788107095,0.0036575269921336325,0.05250150657344285,0.00788700495111412,0.0,0.013731110820075743,0.0,0.0,0.008163101728921696,0.01132608732486091,0.020411385751198816,0.03777835884720126,0.0,0.0,0.0,0.0,0.024515344244809754,0.0,0.012298333036935739,0.033059707566745915,0.0,0.0012087544537439001,0.0012087544537439001,0.0013517286404680202,0.0,0.006699048184339317,0.0,0.0,0.0,0.0,0.0,0.0,0.013141434397279954,0.0,0.006414716170051507,0.0,0.0,0.0,0.011679350880662614,0.006803028991566579,0.0,0.006700296551422945,2.696329642149024e-19,0.0,0.018662792750727263,0.0,0.01866279275072726,0.017627671611187733,0.0,0.0,0.006029558065413045,0.0007074163508031845,0.0,0.0,0.0017928206859859626,0.0007426724523182188,0.027666762370825913,0.016429903695129134,0.0013419135899909863,0.0035351621470551915,0.0,0.0,0.020874632234894754,0.0,0.014117181251567126,0.034562675840122105,0.027763246373255047,0.022370120407296863,0.0,0.02407547329115439,0.007862720724037734,0.0,0.0,0.03343725790040664,0.0,0.0,0.0,0.0,0.0,0.0,0.015845914841777616,0.0,0.0,0.0,0.024381722468079237,0.005107069184903042,0.03481649679958134,0.029103120317757712,0.0,0.05151879856750414,0.020189741220632863
LFQ intensity D5_5,0.0,0.0,0.015919683919028767,0.0070339135760284135,0.0026840840062366993,0.0003078903140415774,0.01957060509724767,0.0,0.005021438184819248,1.9933709540517613e-19,0.0036813095876474006,0.0,0.0026840840062366993,0.022520490395356012,0.0,0.004868381397048521,0.04248324465211535,0.01065206059868463,0.0,0.0,0.006311635017477092,0.0,0.012157631158721831,0.010118464362666514,4.134399015811061e-19,0.015067611438212005,0.0,0.0,0.0,0.013297447690398399,0.0,0.0,0.012379069459510814,0.0,0.005490428897613666,0.023709645382464888,0.0,0.0,0.0021337091553602335,0.005018245288502919,0.05921128644901003,0.012694576000058017,0.0,0.014416584623597302,0.0,0.0,0.006681008935671708,0.012166876453579684,0.022355472693040203,0.04106860950488836,0.0,0.0,0.0,0.0,0.019958549459537376,0.0,0.013152044128956512,0.033513124049474555,1.9933709540517613e-19,5.229397165253657e-05,5.229397165253657e-05,0.0,0.0,0.009064274636173765,0.0,0.0,0.0,0.0,0.0,0.0,0.011429549529024962,0.0,0.0070337718138958815,0.0,0.0,0.0,0.011387454928758482,0.00703391357602841,1.8457138463442235e-19,0.006927694551190998,4.4297132312261363e-20,1.9933709540517613e-19,0.01809377633109431,0.0,0.018093776331094307,0.019072263994557775,0.0,2.362513723320606e-19,0.004967085907281535,0.0,0.0,0.0,4.429713231226137e-19,0.0,0.03227944935041276,0.018903765189103673,0.0,0.002825104377255352,0.0,0.0,0.011513645367616829,0.0,0.010868962099238336,0.045879558812915354,0.028363921238816793,0.02077775541089787,0.0,0.023425274404597882,0.0076672874122829205,0.0,0.0,0.005193436419414579,0.0,0.0,0.0,0.0,0.0,0.0,0.016672834575058443,0.000534604062229371,0.0,0.0,0.03961307609511262,0.014139315642881421,0.047538394686928345,0.008751523514852757,0.0007028358847627791,0.05319726253440723,0.019614637495575987
LFQ intensity D5_6,0.0,0.0,0.01976190295308498,0.009051113153039992,0.00465625251658846,0.0003007865251748391,0.01792136388900979,0.0,0.004526657879870593,1.9046969295996316e-19,0.006933645633448041,0.0,0.00465625251658846,0.023895270206960573,1.831439355384261e-19,0.0018744631955267274,0.04166014656774059,0.01560320852588006,0.0,0.0,0.008226174563595734,0.0,0.012063605751471692,0.010040209584245861,0.0007139488210897977,0.0033232533999714405,0.0006863140581056221,0.0,0.0,0.007240750097032192,0.0,0.0,0.012283331479627017,0.0,0.0022750514334520977,0.014527792918132748,0.0,0.0,0.009514920887218925,0.004523779591074044,0.06363459318907623,0.0,0.0,0.014126515635194679,0.0,1.831439355384261e-19,0.009288133466342484,0.009697897638739376,0.02218257861550237,0.039627260850573914,0.0,0.0,0.0,0.0,0.022877844239093358,0.0,0.010608895614222574,0.03920665871416548,1.9046969295996316e-19,2.637272671753336e-19,2.637272671753336e-19,0.0,0.0,0.0046350770195288495,0.0,0.0,0.0,0.0,0.0,0.0,0.007052159310987205,0.0,0.009050930736084125,1.9046969295996316e-19,0.0,0.0,0.01255491370656343,0.009051113153039986,1.831439355384261e-19,0.0003083128080457338,0.0,0.0,0.018960093855755367,0.0,0.018960093855755367,0.02025393274166696,0.0,2.637272671753336e-19,0.004477661127077976,0.0,0.0,0.0,0.0006726898932742408,0.0,0.0324956870270623,0.018707470481061937,0.0,0.009209068871494305,0.0,0.0,0.023313125393648486,0.0,0.011960577132476622,0.03992281529161261,0.030222785413778964,0.025629160737282004,0.0,0.024803139235815643,0.007404571235773187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01360924746923357,0.010567229606367162,0.0,0.0,0.0315000165281124,0.012004203133965113,0.03946761928741651,0.01565035335043546,0.0,0.055407651390914005,0.02463772609492974
LFQ intensity D5_7,0.0,0.0,0.011864618537237614,0.0072621410490842945,0.003021603763671594,9.815476424385358e-05,0.018773285618530554,0.0,0.006761325957602269,2.1673184885819619e-19,0.003870022254158118,0.0,0.003021603763671594,0.021347905184203153,0.0,0.0015142038789491008,0.04613359060061427,0.007986517487411396,0.0,0.0,0.007275246838079718,0.0,0.0035572005542677115,0.009901288749201789,1.1559031939103796e-19,0.01103311526429315,0.0,0.0,0.0,0.0202917582715209,0.0,0.0,0.009956391509998691,0.0,0.0068293900450403545,0.02721943718835594,0.0,0.0,0.005383011834392099,0.006757026748501417,0.05863811931610913,0.012373007844545413,0.0,0.013522361445648758,0.0,0.0,0.0034395693562970955,0.01721188942080119,0.023852593728667545,0.04399765871733634,0.0,0.0,0.0,0.0,0.011243317081937884,0.0,0.01206161808270309,0.032955046946201945,2.1673184885819619e-19,0.0016326998406386564,0.0016326998406386564,0.0,0.0,2.1673184885819619e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.014484371944215382,0.0,0.0072619946872345565,2.1673184885819619e-19,0.0,0.0,0.012313091178665709,0.007262141049084291,0.0,0.007152475564553127,2.0228305893431644e-19,2.1673184885819619e-19,0.020776032929536604,0.0,0.0207760329295366,0.024576688581649558,0.0,0.0,0.0064780428240299006,0.0006384159743450699,0.0,0.003897040817086264,0.0,0.0,0.03043798276479557,0.018893725546527223,0.0016210384980528795,0.0073649273283947336,0.0,0.0,0.0,0.0,0.01043849492989822,0.03655029821029335,0.029633845604182817,0.026017123813298182,0.0,0.02379024035230576,0.005929136062283184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01988517022157549,0.011926485356088002,0.0,0.0,0.02794891807062567,0.004145008358672239,0.03516448723389695,0.03242958562634949,0.0,0.05223796411324521,0.027549817945022714
LFQ intensity D5_8,0.0,0.0,0.01571068432398415,0.007280281520539663,0.002265769508184411,0.00022458994917024514,0.018419916231735417,0.0,0.006682937993301358,2.1601276244437655e-19,0.003958098677355527,0.0,0.002265769508184411,0.020441999616388734,0.0,0.0026869579197240042,0.04731188661043597,0.007975144224913026,0.0,0.0,0.0017318472600060524,0.0,0.003545398252929517,0.009868437637303072,0.0,0.014629874588434394,0.0014176250770682453,0.0,0.0,0.016908588461500163,0.0,0.0,0.01207318330039877,0.0,0.007099120816839398,0.01654608872185233,0.0,0.0,0.001993611972573861,0.00667868862741937,0.060695854703432243,0.0,0.0,0.013777966939147143,0.0,0.0,0.00543150455880404,0.006600224865150621,0.03234701490092416,0.040630326519209586,0.0,0.0,0.0,0.0,0.016738065527342676,0.0,0.015488714696375859,0.028987791761198672,2.1601276244437655e-19,0.0020487622817045295,0.0020487622817045295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01844264063206837,0.0,0.007280134793085219,2.1601276244437655e-19,0.0,0.0,0.01424676364681005,0.007280281520539657,0.0,0.007170342097017455,1.0800638122218828e-19,0.0,0.020767837594451093,0.0,0.02076783759445109,0.027972986022209913,0.0,0.0,0.006610601565527068,0.0009189695223457278,0.0,0.0,0.0,0.0,0.030875913105060476,0.018545162673491856,0.0,0.0036855630636742297,0.0,0.0,0.012393751240203739,0.0,0.010454208830767978,0.03513622619790583,0.029381759746323694,0.025696508317457886,0.0,0.024475839202338163,0.005987953151920048,0.0,0.0,0.019889696466683565,0.0,0.0,0.0,0.0,0.0,0.0,0.018366337070968432,0.0,0.0,0.0,0.033268745775437474,0.006610332281875553,0.034860654708641504,0.030948691075116285,0.0,0.04988433145488152,0.025568440813509927
LFQ intensity D5_9,0.0,0.0007232868982312591,0.018498675506188555,0.008652129685729235,0.0031406584665686407,0.00035683681035001026,0.015990591425554975,0.0,0.005851978988152034,0.0,0.004597971790315003,0.0,0.0031406584665686407,0.022015406277236388,0.0,0.0017297740866939952,0.04140930895637125,0.0062034420444626315,0.0,0.0,0.010021252234091888,0.0,0.012164985707099316,0.010124585352412738,0.00041525217521275366,0.004316503448719932,0.005165628504131595,0.0,0.0,0.010913652814981686,0.0,0.0,0.003925052796851597,0.0,0.005005947583002169,0.014971604267036942,0.0,0.0,0.010884202656290604,0.005848257990010306,0.06400741459814038,0.0,0.0,0.01690201532135733,0.0,0.0,0.021747798197782178,0.0,0.022368996249008944,0.04887283796750596,0.0,0.0,0.0,0.0,0.019407571857023444,0.0,0.015616111861813201,0.03158881981368291,0.0,0.001444981354620322,0.001444981354620322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013304041656576428,0.0,0.008651955309922379,0.0,0.0,0.0,0.012193409613989063,0.008652129685729232,0.0,0.008521474003362443,5.909857212686378e-20,0.0,0.02051813037233744,0.0,0.020518130372337438,0.024601201419173106,0.0,0.0,0.005788636898813869,0.0,0.0,0.0,0.00039125485353330437,0.0,0.031170114715633142,0.020340175663190425,0.0013802215830534404,0.01098399452268661,0.0,0.0,0.013480633659072747,0.0,0.015235749050401976,0.03953806811703264,0.02988820776180082,0.023703563874719436,0.0,0.023277852424168573,0.00699430645947307,0.0,0.0,0.0,0.005818742898026175,0.0,0.0001573165366802674,0.0,0.0,0.0,0.01830455111251035,0.0,0.0,0.0,0.02661429097345312,0.00355643491657136,0.03851637763977776,0.02266410114048593,0.0,0.05220154442382256,0.023564214833845777
LFQ intensity D6_1,0.0032281892488805588,0.0,0.013244346232331288,0.0070795868485142065,0.004081888907334368,0.0009021282888311381,0.016066381435833863,0.0,0.005677760438539811,0.0,0.0029008234289441583,0.0,0.004081888907334368,0.021903193062017177,0.0,0.0036876709993962087,0.043898220435350105,0.007432321921114677,0.0,0.0,0.009934300530891881,0.0,0.006108948176019893,0.009861142982333738,8.058515280512132e-19,0.01461906032468875,0.00796202808638522,0.0,0.0,0.01568307242410435,0.0,0.0,0.013521739962555165,0.0,0.006818430388836177,0.02552287931803569,0.0,0.0,0.001992138313620223,0.005674150217777951,0.050147024892156944,0.0,0.0,0.015730991264187873,0.0,0.0,0.0038697719375446796,0.008092370128850746,0.02178695351016998,0.040894560631094715,0.0,0.0,0.0,0.0,0.020047675510541697,0.0,0.012769838614987478,0.031050686168768923,0.0,0.000671382523630872,0.000671382523630872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014399569983753389,0.0,0.0070794441658783985,0.0,0.0,0.0,0.014933511449040723,0.007079586848514203,0.0,0.006972678112264767,2.1585308787086068e-19,0.0,0.020565167443157766,0.0,0.020565167443157763,0.023212065994659737,0.0,2.1585308787086068e-19,0.005616304098784179,0.0,0.0,0.0,0.0,0.0,0.03265387851120539,0.023265817457754263,0.0023671148900710824,0.008371044201404228,0.0,0.0,0.017305154490454718,0.0,0.012632393662302144,0.03716509734629514,0.03143681614836454,0.02100002061510963,0.0,0.025323638969263308,0.00927725268819451,0.0,0.0,0.0,0.0,0.0,0.004096683622917045,0.0,0.0,0.0,0.018070128619891365,0.010415531180772718,0.0,0.0,0.023635873436846987,0.006230801459955086,0.03666923485929812,0.03083519205943931,0.0,0.050243534679853354,0.020966366976160417
LFQ intensity D6_10,0.0008907298548822754,0.0007203342247408557,0.0,0.006577937200315074,0.003346112180955633,0.0007744087261685177,0.015510804105699577,0.0,0.005054744221928462,0.0,0.003233963120017023,0.0,0.003346112180955633,0.02236520347079301,0.0,0.0012884349012750817,0.048161704349884475,0.0,0.0,0.0,0.010184913379354022,0.0,0.012439796724194173,0.009867772475138096,0.0,0.015451177015095362,0.0,0.0,0.0,0.012098640963209067,0.0,0.0,0.0010214075640923353,0.0,0.009697414818736405,0.022189556459064383,0.0003783794838879655,0.0,0.0022284582689265564,0.005051530147869962,0.05193380669804638,0.0,0.0,0.015800790377663892,0.0,0.0,0.009690111063467842,0.00976382304374791,0.022874319211040387,0.03875424114953609,0.0,0.0,0.0,0.0,0.02332996154169807,0.0,0.016508463413954948,0.029457390825870972,0.0,0.00022649159537637951,0.00022649159537637951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014040516500585616,0.0,0.0065778046279718,0.0,0.0,0.0,0.015356405097653769,0.006577937200315072,0.0,0.015353096358235896,0.0,0.0,0.021813596140417283,0.0,0.021813596140417276,0.01990564264960198,0.0,0.0,0.005000031438315397,0.0,0.0,0.0,0.0,0.0,0.0332411292220391,0.023377062124649246,0.0023176363498400277,0.005681458153538455,0.0,0.0,0.021357414511876952,0.0,0.013354882215282313,0.037727437936245604,0.03378913876636554,0.021782829638180488,0.0,0.02008975582149383,0.005455163775828547,0.0,0.0,0.014703007971377066,0.0,0.0,0.0,0.0,0.0,0.0,0.020885064824254205,0.0,0.0,0.0,0.03194063962344944,0.013111108349531355,0.041031846637023556,0.031033143881321557,0.0,0.050247409789025387,0.021989817902200004
