,ADF,ADL,AFD,AIB,AIZ,ASE,ASH,AVA,AVB,AVE,AVJ,AVM,AWB,AWC,Amphid sheath,Amphid socket,Anal muscle,Apoptotic germ cells,Arcade cells,BAG,Body wall muscle anterior,Body wall muscle middle,Body wall muscle posterior,CAN,Cephalic and inner labial socket,Cephalic sheath,Coelomocytes,DB_VB,DVB,Distal tip,Embryonic cells,Excretory cells,Excretory duct,Excretory gland,GLR,Glia_1,Glia_2,Glia_3,Glia_4,HSN,Hypodermis head,Hypodermis tail,I1,I2,I4,IL1,Intestinal-rectal valve,Intestine anterior,Intestine middle,Intestine posterior,M2,M3,M4,M5,Marginal cells,Mature sperm,Meiotic germ cells,Mitotic germ cells,NSM,OLL,OLQ,Oocytes,PDA,PDB,PHC,PLM_ALM,PLN,PVD_FLP,PVM,PVN,PVP,PVR,PVT,Phasmid sheath,Phasmid socket,RIA,RIC,RIF,RIH,RIM,RIV,RMD,RMD_LR,RME,RMF,Rectal gland,SAA,SAB,SIA,SIB,Seam cells (bus+),Seam cells (grd+),Seminal vesicle (male),Spermatheca bag distal,Spermatheca bag proximal,Spermatheca neck distal,Spermatheca neck proximal,Spermatheca-Uterine junction,Spermatids,Spermatocytes,Syncitial pachytene spermatocytes,URX_AQR_PQR,Unassigned sex-specific muscle,Unassigned sheath cells,Unassigned uterine cells,Uterine muscle,Uterine seam cells,Uterine toroid,Uterine-vulval cells,VC,VD_DD,Vulval cells,cat-4(+)ptps-1(+) intestine anterior,e1_e3 (pharyngeal epithelium),e2 (pharyngeal epithelium),g1A (pharyngeal gland),g1P (pharyngeal gland),g2 (pharyngeal gland),hmc,hyp4_to_hyp6,hyp7 (hypodermis),pm1_pm2 (pharyngeal muscle),pm3_pm4_pm5 (pharyngeal muscle),pm6_pm7 (pharyngeal muscle),sh2 (gonadal sheath distal),sh3_sh4 (gonadal sheath proximal),sh5 (gonadal sheath proximal),vm1 (vulval muscle),vm2 (vulval muscle),timepoints
LFQ intensity D5_1,0.0,0.0,0.01696598529639116,0.0072343192231713056,0.0016014491612982506,0.0001997141940835597,0.017902071195919474,2.782238100414066e-20,0.005405894567112006,2.782238100414066e-20,0.005725311525309908,0.0,0.0016014491612982506,0.021811006225657553,0.0,0.0007820648588678884,0.04378301190734702,0.005772880172802804,0.0,0.0,0.005884954698681393,0.0,0.0034248469820094495,0.00953288924067674,0.0005670317410629533,0.014132426953720958,0.0023746434365261135,0.0,0.0,0.013590209051471834,0.0,0.0,0.011662668744040707,0.0,0.008230905600377415,0.022460340880388865,0.0,0.0,0.001925824818671853,0.005312650945485766,0.05545087720850276,0.005034199541132122,0.0,0.011687328164188535,0.0,2.782238100414066e-20,0.006747217510814141,0.01347147014845756,0.021061718208153512,0.03885138423659451,0.0,0.0,0.0,0.0,0.01449266011965267,0.0,0.012597232709847106,0.030888354041670972,0.0,0.0006020906954619794,0.0006020906954619796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011204688295533281,0.0,0.007234173422045176,0.0,0.0,0.0,0.009624785488223982,0.007234319223171299,0.0,0.007125073875621598,0.0,2.782238100414066e-20,0.019551185805896227,0.0,0.019551185805896223,0.025036331159971083,0.0,0.0,0.005347380916034995,0.0,0.0,0.0,0.000534263115382005,0.0006974451367067054,0.03137060810265082,0.018124464937760067,0.0,0.009663178008290592,0.0,0.0,0.016319620429095863,0.0,0.011388296166774439,0.033481752940379673,0.03073165709803506,0.02837497539618009,0.0,0.024869680241115983,0.009366484969860091,0.0,0.0,0.034502611049343226,0.0,0.0,0.0,0.0,0.0033521804069673576,0.0,0.016415420872098466,0.0,0.0,0.0,0.023451009903570748,0.009365736211337041,0.037207204956737044,0.02884446153409699,0.0,0.053668860602677455,0.026989790066235395,5
LFQ intensity D5_10,0.0,0.0,0.011015836884496064,0.0074558056261578515,0.0016637265033447365,6.610679534810539e-05,0.016377763085762168,0.0,0.005669481592416309,9.675799827306641e-20,0.010963765876598494,0.0,0.0016637265033447356,0.02023631475259676,9.675799827306641e-20,0.0019146738115644805,0.04034383784256244,0.019433084896278412,0.0,0.0,0.008741944212849713,0.0,0.00961470723450803,0.009472161284722128,0.0003390068904335578,0.014042398277219058,0.005259558492719595,0.0,0.0,0.009304534774605903,0.0,0.0,0.011588373321538694,0.0,0.008928109352077933,0.02107110120830118,0.0,0.0,0.0019135566173100313,0.005665876635783237,0.05857055269550475,0.0006701087811129186,0.0,0.01574834360704005,0.0,9.675799827306641e-20,0.010197460084545341,0.0,0.020927547437531783,0.04231211896371369,0.0,0.0,0.0,0.0,0.019719024065660458,0.0,0.008608190813051805,0.03761173791284652,0.0,0.00010765855337138023,0.00010765855337138003,0.012713167891585527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007091378554882007,0.0,0.007455655361174653,2.62628852455466e-19,0.0,0.0,0.014689334747968266,0.007455805626157846,1.9351599654613282e-19,0.007343215615713765,2.62628852455466e-19,0.0,0.01863599112835266,0.0,0.018635991128352656,0.01813375132071775,0.0,0.0,0.0056081148632713485,0.00017373532583637904,0.0,0.0,0.0003194157651200876,0.0,0.029500531360997062,0.018195855742267873,0.0011979641020704638,0.006786070721116961,0.0,0.0,0.01658019316259089,0.0,0.013453024407943001,0.03693442044649307,0.029257529876906798,0.021614115941651944,0.0,0.023559367343541384,0.006384669623043262,0.0,0.0,0.030548690572527917,0.0,0.0,0.003370158866074742,0.0,0.0020561840546970546,0.0,0.01783829308667494,0.005674297771309816,0.0,0.0,0.024311096842425065,0.006654159470003769,0.03274967637660237,0.027381380966515927,0.0,0.04974865559862454,0.020622252396498564,5
LFQ intensity D5_11,0.0,0.0,0.015712521243383133,0.007992253179026104,0.002752917068767169,0.00030941897280283937,0.018694024822791113,2.9549785662550818e-19,0.005977589152002641,2.9549785662550818e-19,0.0008986533851445045,0.0,0.0027529170687671683,0.022225380146592498,2.9549785662550818e-19,0.005400588684779867,0.0440358566855161,0.0,0.0,0.0,0.006487938366056822,0.0,0.0,0.010124756531977306,0.0007895556300148695,0.015009865162581145,0.004150198913331286,0.0,0.0,0.020008128169742505,0.0,0.0,0.01238676738660305,0.0,0.00837923602611983,0.02256385188561754,0.0012078178685584026,0.0,0.0020453932611628335,0.005973788284266848,0.05347212622338852,0.0,0.0,0.014104503221143238,0.0,2.9549785662550818e-19,0.010983963100826572,0.0,0.02560613682534401,0.04700868873311086,0.0,0.0,0.0,0.0,0.021722470022736143,0.0,0.01614404329468141,0.035984861989118586,3.841472136131606e-19,0.003987050699315868,0.003987050699315869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015977367444846697,0.0,0.007992092102430239,0.0,0.0,0.0,0.008818302689942475,0.007992253179026092,2.9549785662550816e-20,0.007871562282023462,0.0,0.0,0.019963312424983958,0.0,0.01996331242498395,0.019066336665449064,0.0,0.0,0.005678892716827699,0.005307330141557515,0.0,0.0,0.0007439274031968399,0.0,0.03076109351607318,0.01722312321997574,0.0,0.010922772368588178,0.0,0.0,0.007861970059495156,0.0,0.007716518630150937,0.03668030129277769,0.021100936468967203,0.023742736818281287,0.0,0.024721397875433832,0.011604905996969306,0.0,0.0,0.017538683253838862,0.0,0.0,0.0,0.0,0.0,0.0,0.0192911028293599,0.0,0.0,0.0,0.03522583005043649,0.004917518604475955,0.03490042492396932,0.03196915642356503,0.0,0.050703781392569376,0.024862744095218003,5
LFQ intensity D5_12,0.0,0.0,0.0,0.007829081277734976,0.0034348807635079426,0.0004368351333235346,0.01754865726118096,2.1622958562860447e-19,0.007115649622679233,2.1622958562860447e-19,0.0018317024207567328,0.0,0.0034348807635079426,0.021345792894257615,2.1622958562860447e-19,0.004382809149272614,0.048320167888806956,0.0,0.0,0.0,0.009539129608614673,0.0,0.01271691260385095,0.010583939034282926,0.0,0.015690599303975653,0.0031718999770963974,0.0,0.0,0.015883737213161934,0.0,0.0,0.013802206964898207,0.0,0.006014338000667402,0.024843733084681012,0.00047380703070636684,0.0,0.0021381568543310733,0.004322510517054129,0.05337179318162738,0.0,0.0,0.015151021683065825,0.0,2.1622958562860447e-19,0.004603074977410553,0.006188402378471008,0.020764351067991158,0.04642940561491627,0.0,0.0,0.0,0.0,0.015329326392961485,0.0,0.014888075581778938,0.031137378441378573,0.0,8.998906558503443e-05,8.998906558503444e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012924689542215808,0.0,0.00782892348972042,1.5444970402043176e-19,0.0,0.0,0.00989917677061821,0.007829081277734969,0.0,0.007710854437199432,1.5444970402043176e-19,0.0,0.02083090079940341,0.0,0.020830900799403407,0.024577181693707154,0.0,3.7067928964903623e-19,0.007038629504354925,0.0009363275832403454,0.0,0.0,0.0,0.0029174209876306804,0.034824685675436264,0.018471297222991487,0.0014738481613863973,0.00833632036235471,0.0,0.0,0.004933083406781681,0.0,0.012629575169255189,0.04202717902083634,0.03257960542574636,0.023438454576565095,0.0,0.02698882593203768,0.00789850765496507,0.0,0.0,0.0,0.0,0.0,0.0010965646471958902,0.0,0.0,0.0,0.017349438899965184,0.021967613749267072,0.0,0.0,0.022614850044390133,0.009746737789018403,0.044802031398644485,0.02157799755453668,0.0,0.05974818637008572,0.021266875234190945,5
LFQ intensity D5_2,0.0,0.0,2.510877107251532e-19,0.009141354798093677,0.0016625639201067078,2.953973067354744e-20,0.019878656766514343,2.510877107251532e-19,0.005369164807503258,2.510877107251532e-19,0.003809763700334282,0.0,0.001662563920106707,0.021760821222409053,0.0,0.0,0.046914698338897255,0.00973929207426255,0.0,0.0,0.007458094338752049,0.0,0.0,0.010121311352484178,1.476986533677372e-20,0.0023171042074263655,0.0,0.0,0.0,0.024528824444096507,0.0,0.0,0.01800848309109428,0.0,0.006371086343019119,0.02026018968272575,0.0,0.0,0.00821207481362077,0.00535677993416569,0.058801804425859874,0.0,2.0677811471483204e-19,0.012993255486445532,0.0,0.001978926023810095,0.005677736157871027,0.011083659161539887,0.02936107039873713,0.04237902429245337,0.0,0.0,0.0,0.0,0.005617099562749152,0.0,0.013967865200769713,0.031800982022189846,0.0,0.0008680375587527633,0.0008680375587527641,0.0,0.0,0.004120346356134643,0.0,0.0,0.0,0.0,0.0,0.0,0.013239197241231657,0.0,0.009141170562399504,0.0,0.0,0.0,0.007266651112815084,0.009141354798093672,0.0,0.0011669612105797158,1.624685187045109e-19,0.0,0.020846364554194446,0.0,0.020846364554194443,0.023819790836235366,0.0,0.0,0.005311048721031182,0.0,0.0,0.0,1.476986533677372e-20,0.0,0.03077240370033301,0.02000802728421205,0.0,0.007531390677118172,0.0,0.0,0.0166601312990169,0.0,0.009374261749498162,0.03927697541773461,0.027868575029301186,0.027598686783097556,7.738139847064089e-07,0.022802407101952436,0.006853658956626481,0.0,0.0,0.02734338761686562,0.005816861283800079,0.0,0.0056328726191394,0.0,0.0,0.0,0.019701063577692416,0.0,0.0,0.0,0.02908829921366685,0.0,0.03373571006452293,0.030942963704570968,0.0,0.05952826327427055,0.02659371128014262,5
LFQ intensity D5_3,0.0,0.0,0.015816572490192696,0.003329112595110866,0.0027968237489610984,0.0004070567886033246,0.017152649612829547,0.0,0.007427459009996701,2.937704750898447e-19,0.0016318981217744927,0.0,0.0027968237489610984,0.020424836653880854,2.937704750898447e-19,0.0012022011826046677,0.048917813953723834,0.010581392265172452,0.0,0.0,0.008022546292673804,0.0,0.021433465788802418,0.010065570595110797,2.3501638007187575e-19,0.0026629487863864152,0.004079100744302114,0.0,0.0006405975026424999,0.009630347077913059,0.0,0.0028771540228462286,0.012314358491613019,0.0,0.007497799151373687,0.021855188459674615,0.0,0.0,0.008645815656119611,0.007206816781236561,0.06123915584366512,0.0,0.0,0.012743839273182959,0.0,2.937704750898447e-19,0.0019405430054005904,0.0134694695940329,0.026367583627925083,0.040604839469342284,0.0,0.0,0.0,0.0,0.02077101911355427,0.0,0.009668304075684706,0.02620217973627168,0.0,0.0008713516061815624,0.0008713516061815619,0.0,0.0,0.0033045060068750175,0.0,0.0,0.0,0.0,0.0,0.0,0.014012425988852176,0.0,0.003329045499873508,8.81311425269534e-20,0.0,0.0,0.011746143803389671,0.003329112595110864,2.937704750898447e-19,0.0032788397150698358,8.81311425269534e-20,0.0,0.019465837194879883,0.0,0.01946583719487988,0.018884318335300417,0.0,0.0,0.00676885460720295,0.0005907903602466038,0.0,0.0,0.0,0.0,0.031097855644136092,0.016865432815488177,0.0,0.010923900337621103,0.0,0.0,0.0,0.0,0.01009534517800098,0.035937871129900746,0.02958535448474677,0.02770901141454458,0.0,0.023192468644270697,0.007785125348386834,0.0,0.0,0.031079299594733472,0.0,0.0,0.002792050631486124,0.0,0.00038952236707178676,0.0,0.01899679502730248,0.0,0.0,0.0,0.026776784960043404,0.004431370518329043,0.037462522461990215,0.031231963825772077,0.0,0.05727324122249255,0.028032386618072846,5
LFQ intensity D5_4,0.0,0.0,0.017547596275970568,0.0068030289915665815,0.0028840496233702856,0.00030109059693869537,0.0181537472549204,0.0,0.006095536431706377,0.0,0.005622724693515461,0.0,0.0028840496233702856,0.022611110292252243,0.0,0.002313871881233803,0.039008657795064426,0.014372961767057392,0.0,0.0,0.007935115798755483,0.0,0.008680756415922067,0.009238537791260507,0.0019027819920928342,0.0010089021341889966,0.009090527008034728,0.0,0.0,0.017499489291532062,0.0,0.0,0.014126503822266247,0.002929464784802235,0.007817565030830077,0.01621703367068366,0.0,0.0,0.00519267857881071,0.0036575269921336317,0.052501506573442866,0.007887004951114126,0.0,0.013731110820075738,0.0,0.0,0.008163101728921707,0.011326087324860918,0.020411385751198823,0.037778358847201286,0.0,0.0,0.0,0.0,0.02451534424480973,0.0,0.012298333036935756,0.03305970756674593,0.0,0.0012087544537438958,0.0012087544537438954,0.0013517286404679946,0.0,0.006699048184339329,0.0,0.0,0.0,0.0,0.0,0.0,0.013141434397279961,0.0,0.0064147161700515015,0.0,0.0,0.0,0.011679350880662602,0.006803028991566575,0.0,0.006700296551422943,1.2133483389670609e-19,0.0,0.01866279275072725,0.0,0.018662792750727245,0.017627671611187726,0.0,0.0,0.006029558065413041,0.0007074163508031822,0.0,0.0,0.0017928206859859543,0.0007426724523182133,0.027666762370825927,0.016429903695129134,0.0013419135899909878,0.003535162147055196,0.0,0.0,0.020874632234894778,0.0,0.014117181251567124,0.03456267584012212,0.027763246373255043,0.022370120407296867,0.0,0.024075473291154392,0.007862720724037733,0.0,0.0,0.03343725790040663,0.0,0.0,0.0,0.0,0.0,0.0,0.015845914841777595,0.0,0.0,0.0,0.024381722468079254,0.005107069184903061,0.03481649679958135,0.029103120317757712,0.0,0.05151879856750413,0.020189741220632853,5
LFQ intensity D5_5,0.0,0.0,0.015919683919028767,0.007033913576028419,0.0026840840062366893,0.000307890314041576,0.01957060509724767,0.0,0.005021438184819244,2.9531421541507614e-20,0.0036813095876473824,0.0,0.0026840840062366893,0.022520490395356023,0.0,0.004868381397048511,0.04248324465211538,0.01065206059868461,0.0,0.0,0.0063116350174771,0.0,0.012157631158721849,0.01011846436266652,0.0,0.015067611438212013,0.0,0.0,0.0,0.013297447690398308,0.0,0.0,0.01237906945951082,0.0,0.005490428897613675,0.023709645382464895,0.0,0.0,0.002133709155360219,0.0050182452885029144,0.0592112864490101,0.01269457600005803,0.0,0.014416584623597302,0.0,0.0,0.0066810089356717055,0.012166876453579658,0.022355472693040234,0.04106860950488841,0.0,0.0,0.0,0.0,0.019958549459537404,0.0,0.013152044128956483,0.03351312404947458,5.020341662056295e-19,5.229397165252598e-05,5.2293971652525565e-05,0.0,0.0,0.009064274636173753,0.0,0.0,0.0,0.0,0.0,0.0,0.011429549529024929,0.0,0.007033771813895886,0.0,0.0,0.0,0.011387454928758478,0.007033913576028413,3.543770584980914e-19,0.006927694551190998,5.610970092886447e-19,2.9531421541507614e-20,0.018093776331094335,0.0,0.01809377633109433,0.019072263994557782,0.0,0.0,0.004967085907281532,0.0,0.0,0.0,2.362513723320609e-19,0.0,0.03227944935041278,0.018903765189103656,0.0,0.0028251043772553517,0.0,0.0,0.011513645367616837,0.0,0.010868962099238336,0.04587955881291543,0.028363921238816796,0.020777755410897866,0.0,0.023425274404597893,0.007667287412282927,0.0,0.0,0.005193436419414531,0.0,0.0,0.0,0.0,0.0,0.0,0.016672834575058464,0.0005346040622293399,0.0,0.0,0.03961307609511266,0.014139315642881406,0.04753839468692841,0.008751523514852743,0.0007028358847627709,0.053197262534407236,0.019614637495576008,5
LFQ intensity D5_6,0.0,0.0,0.019761902953084973,0.009051113153039985,0.0046562525165884565,0.00030078652517483997,0.017921363889009792,0.0,0.004526657879870596,1.758181781168891e-19,0.006933645633448052,0.0,0.004656252516588456,0.023895270206960563,1.758181781168891e-19,0.001874463195526707,0.04166014656774057,0.015603208525880045,0.0,0.0,0.008226174563595735,0.0,0.012063605751471697,0.010040209584245861,0.0007139488210897986,0.0033232533999714444,0.000686314058105636,0.0,0.0,0.007240750097032187,0.0,0.0,0.012283331479627025,0.0,0.002275051433452096,0.014527792918132753,0.0,0.0,0.009514920887218925,0.0045237795910740486,0.06363459318907629,0.0,0.0,0.01412651563519468,0.0,1.758181781168891e-19,0.009288133466342498,0.009697897638739381,0.022182578615502373,0.03962726085057394,0.0,0.0,0.0,0.0,0.022877844239093354,0.0,0.010608895614222569,0.0392066587141655,4.1024241560607454e-19,0.0,0.0,0.0,0.0,0.00463507701952884,0.0,0.0,0.0,0.0,0.0,0.0,0.007052159310987222,0.0,0.009050930736084114,0.0,0.0,0.0,0.01255491370656342,0.009051113153039978,0.0,0.0003083128080457249,0.0,0.0,0.018960093855755367,0.0,0.018960093855755367,0.020253932741666942,0.0,0.0,0.00447766112707798,0.0,0.0,0.0,0.0006726898932742418,0.0,0.032495687027062264,0.018707470481061955,0.0,0.009209068871494308,0.0,0.0,0.023313125393648486,0.0,0.01196057713247661,0.03992281529161264,0.030222785413778975,0.025629160737282008,0.0,0.024803139235815643,0.007404571235773185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013609247469233558,0.010567229606367181,0.0,0.0,0.03150001652811239,0.012004203133965104,0.039467619287416524,0.015650353350435457,0.0,0.05540765139091399,0.024637726094929726,5
LFQ intensity D5_7,0.0,0.0,0.011864618537237614,0.007262141049084289,0.0030216037636715937,9.815476424385369e-05,0.01877328561853054,1.444878992387975e-20,0.006761325957602277,1.444878992387975e-20,0.00387002225415812,0.0,0.003021603763671593,0.021347905184203143,1.444878992387975e-20,0.001514203878949108,0.04613359060061426,0.00798651748741139,0.0,0.0,0.007275246838079708,0.0,0.0035572005542677037,0.00990128874920179,0.0,0.011033115264293155,0.0,0.0,0.0,0.020291758271520896,0.0,0.0,0.009956391509998693,0.0,0.006829390045040345,0.02721943718835597,0.0,0.0,0.005383011834392091,0.006757026748501426,0.058638119316109114,0.012373007844545394,0.0,0.01352236144564875,0.0,1.444878992387975e-20,0.0034395693562971003,0.017211889420801194,0.023852593728667548,0.0439976587173364,0.0,0.0,0.0,0.0,0.011243317081937883,0.0,0.012061618082703087,0.03295504694620196,7.224394961939875e-20,0.001632699840638663,0.0016326998406386629,0.0,0.0,1.444878992387975e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.014484371944215412,0.0,0.007261994687234553,3.178733783253545e-19,0.0,0.0,0.012313091178665714,0.007262141049084282,1.444878992387975e-20,0.007152475564553121,3.178733783253545e-19,1.444878992387975e-20,0.020776032929536607,0.0,0.020776032929536604,0.024576688581649565,0.0,0.0,0.0064780428240299075,0.0006384159743450705,0.0,0.003897040817086269,0.0,0.0,0.030437982764795573,0.018893725546527233,0.0016210384980528782,0.007364927328394724,0.0,0.0,0.0,0.0,0.010438494929898219,0.036550298210293354,0.02963384560418283,0.02601712381329819,0.0,0.023790240352305782,0.005929136062283178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019885170221575477,0.011926485356087995,0.0,0.0,0.02794891807062567,0.004145008358672203,0.03516448723389693,0.03242958562634949,0.0,0.052237964113245196,0.027549817945022717,5
LFQ intensity D5_8,0.0,0.0,0.015710684323984148,0.007280281520539667,0.0022657695081844133,0.00022458994917024262,0.01841991623173559,0.0,0.006682937993301351,2.3041361327400166e-19,0.0039580986773555355,0.0,0.0022657695081844125,0.020441999616388738,2.3041361327400166e-19,0.002686957919724006,0.04731188661043597,0.007975144224913031,0.0,0.0,0.0017318472600060546,0.0,0.0035453982529295223,0.009868437637303072,2.3041361327400166e-19,0.014629874588434396,0.001417625077068242,0.0,0.0,0.016908588461500163,0.0,0.0,0.012073183300398782,0.0,0.007099120816839393,0.01654608872185234,0.0,0.0,0.0019936119725738628,0.006678688627419365,0.06069585470343225,0.0,0.0,0.013777966939147152,0.0,2.3041361327400166e-19,0.005431504558804048,0.006600224865150588,0.03234701490092415,0.04063032651920959,0.0,0.0,0.0,0.0,0.016738065527342683,0.0,0.015488714696375867,0.028987791761198683,2.0161191161475147e-19,0.002048762281704528,0.0020487622817045286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01844264063206838,0.0,0.007280134793085222,0.0,0.0,0.0,0.014246763646810013,0.0072802815205396595,7.200425414812553e-20,0.007170342097017454,0.0,0.0,0.020767837594451072,0.0,0.02076783759445107,0.027972986022209906,0.0,0.0,0.0066106015655270625,0.0009189695223457206,0.0,0.0,2.1601276244437658e-19,0.0,0.03087591310506041,0.018545162673491957,0.0,0.0036855630636741005,0.0,0.0,0.01239375124020377,0.0,0.01045420883076798,0.03513622619790583,0.029381759746323618,0.025696508317457893,0.0,0.024475839202338156,0.005987953151920068,0.0,0.0,0.01988969646668355,0.0,0.0,0.0,0.0,0.0,0.0,0.018366337070968422,0.0,0.0,0.0,0.033268745775437494,0.006610332281875556,0.034860654708641504,0.030948691075116296,0.0,0.04988433145488155,0.025568440813509934,5
LFQ intensity D5_9,0.0,0.0007232868982312584,0.01849867550618855,0.008652129685729239,0.0031406584665686402,0.00035683681035001064,0.015990591425554975,0.0,0.0058519789881520375,2.954928606343189e-19,0.004597971790315003,0.0,0.0031406584665686394,0.02201540627723639,2.954928606343189e-19,0.0017297740866940264,0.04140930895637125,0.006203442044462621,0.0,0.0,0.010021252234091893,0.0,0.012164985707099316,0.010124585352412742,0.00041525217521274775,0.004316503448719939,0.005165628504131581,0.0,0.0,0.010913652814981672,0.0,0.0,0.003925052796851579,0.0,0.005005947583002172,0.014971604267036944,0.0,0.0,0.010884202656290615,0.005848257990010307,0.0640074145981404,0.0,0.0,0.016902015321357326,0.0,0.0,0.021747798197782185,0.0,0.02236899624900895,0.048872837967505994,0.0,0.0,0.0,0.0,0.019407571857023444,0.0,0.015616111861813204,0.031588819813682924,1.7729571638059135e-19,0.0014449813546203122,0.0014449813546203122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013304041656576455,0.0,0.008651955309922379,1.4774643031715946e-19,0.0,0.0,0.012193409613989056,0.008652129685729232,5.909857212686378e-20,0.008521474003362447,1.4774643031715946e-19,2.954928606343189e-19,0.020518130372337427,0.0,0.020518130372337424,0.024601201419173106,0.0,0.0,0.00578863689881387,0.0,0.0,0.0,0.0003912548535332984,0.0,0.031170114715633135,0.020340175663190428,0.0013802215830534348,0.010983994522686613,0.0,0.0,0.013480633659072715,0.0,0.015235749050401969,0.03953806811703264,0.02988820776180081,0.02370356387471945,0.0,0.02327785242416858,0.00699430645947307,0.0,0.0,0.0,0.005818742898026178,0.0,0.00015731653668025623,0.0,0.0,0.0,0.018304551112510364,0.0,0.0,0.0,0.02661429097345311,0.003556434916571355,0.03851637763977774,0.02266410114048591,0.0,0.05220154442382256,0.023564214833845763,5
LFQ intensity D6_1,0.003228189248880549,0.0,0.013244346232331285,0.007079586848514207,0.0040818889073343636,0.0009021282888311373,0.01606638143583388,2.734139113030902e-19,0.005677760438539812,2.734139113030902e-19,0.002900823428944165,0.0,0.0040818889073343636,0.021903193062017177,0.0,0.00368767099939624,0.04389822043535009,0.007432321921114659,0.0,0.0,0.009934300530891876,0.0,0.006108948176019891,0.009861142982333737,0.0,0.014619060324688748,0.007962028086385221,0.0,0.0,0.01568307242410435,0.0,0.0,0.013521739962555164,0.0,0.006818430388836173,0.025522879318035728,0.0,0.0,0.001992138313620221,0.005674150217777952,0.05014702489215695,0.0,0.0,0.01573099126418787,0.0,0.0,0.003869771937544691,0.008092370128850713,0.02178695351016998,0.04089456063109475,0.0,0.0,0.0,0.0,0.02004767551054169,0.0,0.012769838614987443,0.031050686168768982,0.0,0.0006713825236308783,0.0006713825236308778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014399569983753416,0.0,0.007079444165878398,0.0,0.0,0.0,0.014933511449040723,0.007079586848514205,0.0,0.006972678112264765,1.8707267615474592e-19,0.0,0.020565167443157752,0.0,0.020565167443157756,0.023212065994659713,0.0,0.0,0.005616304098784179,0.0,0.0,0.0,0.0,0.0,0.032653878511205374,0.023265817457754287,0.0023671148900710833,0.00837104420140423,0.0,0.0,0.017305154490454718,0.0,0.01263239366230214,0.037165097346295126,0.031436816148364535,0.021000020615109638,0.0,0.0253236389692633,0.009277252688194508,0.0,0.0,0.0,0.0,0.0,0.0040966836229170515,0.0,0.0,0.0,0.01807012861989134,0.010415531180772701,0.0,0.0,0.02363587343684698,0.006230801459955071,0.03666923485929809,0.030835192059439295,0.0,0.05024353467985338,0.02096636697616041,6
LFQ intensity D6_10,0.0008907298548822642,0.0007203342247408455,0.0,0.006577937200315077,0.003346112180955627,0.0007744087261685182,0.015510804105699582,2.417345130193707e-19,0.005054744221928465,2.417345130193707e-19,0.0032339631200170287,0.0,0.003346112180955627,0.02236520347079301,2.417345130193707e-19,0.0012884349012750895,0.04816170434988451,0.0,0.0,0.0,0.010184913379354016,0.0,0.012439796724194187,0.009867772475138016,1.2086725650968536e-19,0.015451177015095366,0.0,0.0,0.0,0.012098640963209083,0.0,0.0,0.001021407564092298,0.0,0.009697414818736401,0.022189556459064397,0.0003783794838879601,0.0,0.002228458268926553,0.005051530147869967,0.05193380669804642,0.0,0.0,0.015800790377663895,0.0,0.0,0.009690111063467862,0.009763823043747923,0.0228743192110404,0.03875424114953612,0.0,0.0,0.0,0.0,0.023329961541698075,0.0,0.016508463413954958,0.02945739082587097,6.043362825484268e-20,0.00022649159537637537,0.0002264915953763759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014040516500585652,0.0,0.0065778046279718,0.0,0.0,0.0,0.015356405097653757,0.00657793720031507,6.043362825484268e-20,0.01535309635823589,0.0,0.0,0.02181359614041728,0.0,0.021813596140417276,0.019905642649601957,0.0,1.2086725650968536e-19,0.005000031438315399,0.0,0.0,0.0,4.2303539778389877e-19,0.0,0.033241129222039104,0.023377062124649264,0.0023176363498400208,0.005681458153538465,0.0,0.0,0.021357414511876952,0.0,0.013354882215282313,0.03772743793624561,0.03378913876636555,0.0217828296381805,0.0,0.020089755821493825,0.005455163775828544,0.0,0.0,0.014703007971377061,0.0,0.0,0.0,0.0,0.0,0.0,0.020885064824254215,0.0,0.0,0.0,0.03194063962344943,0.01311110834953135,0.04103184663702356,0.031033143881321563,0.0,0.050247409789025414,0.021989817902199997,6
